986,1203,1333,1417,1676,1804,1918,2060,2312,2417,2539,2782,2904,3043,3180,3377,3534,3659,3812,4030,4182,4305,4535,4662,4777,4918,5167,5298,5415,5678,5797,5921,5969,6299,6435,6554,6805,6928,7054,7198,7435,7550,7680,7944,8069,8185,8307,8555,8687,8831,9063,9190,9322,9451,9695,9838,10034,10093,10340,10456,10583,10876,10965,11107,11239,11470,11599,11730,12008,12134,12134,12389,12615,12746,12878,13134,13265,13394,13513,13767,13910,14036,14280,14334,14535,14676,14915,15044,15179,15442,15569,15702,15784,16082,349,302,397,644,755,868,1113,1212,1322,1422,1698,1726,1930,2174,2293,2420,2533,2813,2914,3030,3250,3392,3506,3660,3922,4033,4160,4443,4534,4665,4820,4988,5185,5323
5525,5676,5788,5926,6164,6314,6413,6521,6789,6943,7061,7333,7453,7565,7684,7929,8055,8189,8432,8543,8702,8872,9063,9196,9340,9513,9686,9845,9966,10227,10334,10471,10730,10855,10972,11107,11351,11426,11594,11853,12004,12119,12258,12455,12629,12743,12929,13135,13262,13423,13647,13792,13904,14067,14271,14397,14540,14782,14916,15038,15189,15454,15563,15666,15946,16095,340,297,529,636,748,980,1109,1214,1383,1574,1680,1877,2064,2181,2317,2413,2686,2791,2935,3053,3292,3410,3548,3801,3911,4042,4161,4409,4536,4668,4906,4992,5172,5287,5538,5749,5804,6021,6170,6298,6426,6635,6758,6923,7124,7313,7425,7549,7819,7961,8067,8312,8366,8570,8688,8934,9070,9205,9270,9567,9716,9844
10079,10212,10349,10460,10720,10826,10978,11234,11365,11490,11589,11884,11975,12119,12372,12498,12626,12756,13006,13120,13241,13531,13640,13757,13898,14196,14291,14394,14660,14784,14925,15045,15289,15452,15563,15692,15957,16076,335,416,505,647,754,970,1110,1215,1443,1583,1701,1787,2058,2196,2302,2523,2669,2792,2911,3124,3279,3413,3680,3811,3926,4122,4286,4414,4534,4790,4918,5058,5178,5425,5532,5675,5797,6055,6139,6309,6531,6706,6845,6931,7189,7287,7437,7684,7829,7946,8064,8304,8402,8555,8856,8944,9062,9199,9452,9555,9696,9942,10099,10218,10385,10574,10716,10842,11097,11132,11375,11486,11753,11941,11912,12101,12368,12478,12614,12890,12999,13129,13271,13521,13639,13852,14023,14199,14285,14422
14604,14744,14890,15169,15304,15457,15577,15858,15957,16088,440,403,530,638,862,988,1089,1325,1448,1531,1705,1936,2061,2160,2294,2527,2673,2790,3115,3168,3276,3398,3656,3806,3909,4158,4298,4406,4525,4790,4910,5038,5303,5419,5532,5672,5922,6058,6198,6419,6469,6679,6810,7042,7198,7332,7544,7678,7847,7956,8188,8310,8445,8565,8803,8948,9073,9343,9452,9583,9691,9929,10181,10210,10464,10590,10712,10846,11099,11242,11322,11632,11733,11884,11992,12229,12356,12496,12753,12879,13000,13140,13392,13508,13637,13873,14027,14155,14289,14543,14664,14796,14922,15174,15304,15443,15677,15853,16014,16089,417,393,506,756,849,962,1104,1324,1452,1627,1786,1866,2062,2168,2428,2483,2627,2910
3028,3111,3272,3493,3649,3783,4049,4162,4252,4430,4668,4797,4904,5039,5043,5410,5529,5774,5914,6046,6241,6423,6607,6647,6925,7065,7162,7314,7556,7700,7795,8030,8210,8323,8418,8688,8819,8940,9195,9350,9485,9452,9833,10075,10086,10358,10463,10584,10781,10976,11109,11223,11409,11592,11738,11853,12111,12240,12359,12498,12830,12880,12971,13253,13385,13542,13634,13883,14013,14158,14417,14482,14721,14805,15056,15176,15311,15565,15686,15769,15952,352,312,401,621,711,875,955,1238,1314,1450,1576,1799,1930,2033,2310,2416,2536,2670,2905,3031,3159,3413,3532,3666,3783,4056,4164,4280,4556,4675,4797,4912,5177,5291,5412,5668,5776,5918,6053,6311,6431,6546,6793,6940,7042,7170,7436
7562,7680,7814,8056,8186,8314,8552,8666,8822,8945,9194,9326,9449,9696,9829,9960,10091,10340,10468,10594,10840,10992,11102,11228,11483,11608,11737,12003,12117,12244,12373,12621,12749,12885,13124,13271,13404,13505,13796,13887,13984,14165,14422,14554,14668,14928,15058,15200,15303,15566,15694,15946,16077,338,312,399,605,763,929,1104,1197,1301,1422,1696,1831,1929,2147,2333,2424,2608,2794,2907,3034,3368,3382,3525,3698,3922,4047,4172,4299,4542,4673,4797,5037,5207,5278,5421,5671,5800,5916,6133,6294,6398,6556,6832,6918,7058,7320,7436,7554,7676,7927,8057,8190,8421,8586,8680,8818,9061,9260,9285,9594,9696,9825,9962,10198,10339,10470,10529,10837,10979,11147,11367,11506,11597,11725,12003
12164,12244,12530,12652,12763,12877,13131,13303,13392,13635,13773,13915,14035,14256,14478,14563,14776,14940,15041,15163,15435,15572,15686,15881,16086,328,279,526,657,746,859,1103,1223,1337,1576,1698,1801,1935,2181,2296,2424,2670,2788,2929,2997,3295,3393,3497,3814,3912,4049,4152,4383,4535,4713,4919,5039,5156,5286,5536,5675,5810,6042,6087,6287,6386,6681,6808,6926,7059,7310,7430,7558,7812,7948,8073,8188,8442,8557,8682,8908,9063,9191,9346,9568,9702,9841,10103,10210,10343,10447,10713,10863,10958,11211,11360,11530,11582,11888,12002,12124,12376,12516,12608,12748,12928,13123,13268,13433,13621,13768,13879,14149,14293,14410,14620,14841,14935,15011,15297,15440,15576,15699,15923,16086,368,409,533
643,742,1054,1104,1222,1458,1560,1684,1831,2044,2180,2254,2519,2640,2793,2919,3175,3319,3403,3531,3789,3912,4054,4260,4394,4539,4648,4924,5021,5170,5420,5562,5682,5797,6046,6180,6302,6574,6657,6821,6926,7194,7325,7430,7709,7822,7942,8064,8324,8441,8572,8799,8934,9064,9175,9452,9589,9681,9816,10081,10216,10350,10534,10720,10855,10980,11221,11353,11487,11727,11881,12049,12110,12354,12510,12614,12885,13014,13129,13260,13515,13635,13741,14018,14159,14284,14424,14670,14794,14923,15171,15299,15436,15572,15812,15944,16076,323,422,532,665,864,978,1101,1216,1432,1577,1692,1967,2029,2150,2303,2539,2670,2784,3030,3169,3292,3402,3676,3760,3897,4171,4288,4415,4533,4789,4911
5034,5286,5415,5542,5677,5914,6028,6176,6294,6547,6695,6742,7048,7173,7316,7411,7664,7822,7946,8180,8260,8435,8548,8820,8949,9089,9334,9450,9587,9710,9971,10114,10202,10452,10628,10712,10869,11100,11210,11398,11616,11744,11884,11994,12245,12389,12504,12624,12878,13016,13238,13428,13519,13641,13793,14057,14162,14284,14525,14662,14790,14876,15152,15312,15456,15700,15875,15944,16082,429,467,533,802,886,982,1127,1335,1436,1604,1828,1928,2076,2182,2424,2583,2672,2784,3062,3185,3329,3527,3675,3840,3931,4138,4263,4418,4602,4816,4925,4991,5295,5415,5551,5728,5918,6047,6186,6422,6538,6681,6919,7076,7190,7320,7526,7678,7851,8063,8209,8309,8432,8669,8690,8925,9126,9327,9436
9581,9838,9973,10078,10209,10471,10588,10724,10962,11102,11229,11375,11614,11772,11868,12113,12236,12360,12507,12754,12898,12992,13251,13384,13515,13654,13906,14030,14152,14386,14544,14666,14790,15022,15183,15152,15442,15700,15828,15955,356,296,400,533,756,859,948,1216,1329,1454,1583,1812,1922,2063,2291,2422,2507,2660,2909,3025,3169,3334,3541,3672,3777,3999,4165,4279,4538,4649,4782,4900,5181,5296,5416,5554,5761,5934,5988,6309,6405,6550,6710,6953,6968,7160,7428,7566,7710,7833,8071,8188,8351,8555,8676,8807,8965,9165,9346,9455,9712,9841,9944,10099,10346,10506,10465,10851,10996,11124,11225,11495,11670,11750,11882,12113,12243,12358,12632,12735,12936,13028,13253,13455,13518,13703,13974,13960
14181,14417,14503,14670,14914,14976,15168,15241,15583,15662,15825,16070,336,311,367,650,739,858,1082,1237,1322,1439,1721,1816,1909,2047,2275,2430,2529,2795,2903,2984,3195,3405,3528,3690,3912,4039,4167,4296,4525,4694,4780,5020,5172,5302,5421,5690,5794,5926,6172,6293,6443,6562,6792,6920,7044,7290,7434,7560,7670,7969,8061,8173,8315,8577,8725,8824,9055,9182,9322,9448,9721,9848,9969,10209,10393,10459,10588,10862,10985,11114,11353,11483,11607,11747,11993,12119,12248,12489,12627,12747,12893,13122,13253,13421,13637,13807,13904,14035,14275,14414,14544,14687,14919,15038,15169,15426,15567,15621,15823,15925,344,298,538,649,751,872,1096,1208,1247,1562,1687,1814,1936,2178,2295,2417
2677,2778,2904,3049,3323,3401,3540,3789,3903,4025,4172,4420,4480,4666,4781,5033,5110,5300,5541,5743,5798,5942,6173,6305,6428,6612,6815,6932,7056,7324,7439,7594,7808,7941,8016,8181,8429,8572,8687,8942,9069,9172,9324,9571,9810,9809,10075,10235,10350,10470,10708,10842,10983,11111,11397,11499,11611,11848,11992,12108,12297,12474,12628,12743,12987,13189,13229,13400,13645,13764,13927,14167,14278,14423,14519,14786,14914,15054,15295,15445,15568,15692,15947,16084,336,430,553,626,759,962,1122,1214,1317,1575,1688,1805,2038,2210,2290,2438,2683,2788,2907,3149,3309,3390,3532,3790,3908,4031,4284,4407,4525,4672,4918,5028,5166,5426,5542,5672,5760,6046,6116,6296,6522,6678,6818,6851
7194,7308,7437,7551,7813,7936,8058,8314,8443,8566,8692,8940,9070,9212,9438,9579,9712,9788,10101,10204,10351,10589,10713,10847,10978,11215,11376,11418,11731,11864,12003,12135,12331,12486,12606,12834,13008,13135,13258,13511,13605,13769,13900,14150,14279,14412,14659,14797,14921,15037,15305,15435,15553,15819,15958,16031,325,422,509,637,861,967,1104,1213,1410,1553,1680,1941,2063,2180,2290,2543,2664,2793,3018,3140,3279,3396,3656,3815,3905,4030,4274,4401,4551,4790,4915,5023,5158,5410,5540,5728,5918,6056,6176,6322,6525,6712,6815,7056,7217,7327,7426,7649,7819,7934,8173,8264,8435,8541,8704,8927,9048,9303,9448,9628,9705,9960,10091,10214,10350,10611,10732,10820,11093,11232,11383,11495
11746,11874,12035,12235,12368,12487,12624,12868,12997,13073,13444,13508,13659,13766,14039,14135,14271,14525,14700,14812,14922,15166,15287,15430,15715,15800,15949,16094,445,330,504,644,889,976,1088,1326,1446,1567,1690,1999,2077,2170,2412,2536,2685,2786,3031,3155,3299,3564,3657,3784,3931,4156,4272,4404,4651,4792,4911,5036,5277,5414,5528,5803,5917,6038,6174,6427,6554,6681,6804,7082,7192,7255,7557,7675,7825,7950,8181,8319,8424,8700,8822,8950,9070,9323,9455,9569,9834,9959,10087,10220,10463,10587,10711,10982,11108,11247,11363,11597,11739,11874,12111,12240,12392,12505,12747,12885,12998,13063,13387,13522,13635,13888,14046,14164,14281,14529,14657,14789,15072,15188,15325,15451,15698,15816,15999,366
306,409,528,750,868,974,1220,1320,1453,1602,1808,1930,2066,2280,2418,2548,2665,2941,3040,3147,3307,3540,3671,3780,4033,4196,4285,4410,4588,4770,4871,5160,5302,5421,5541,5833,5934,6063,6351,6427,6568,6706,6934,7047,7208,7397,7565,7671,7823,8062,8188,8331,8544,8658,8825,8940,9167,9324,9453,9570,9836,9957,10077,10348,10439,10629,10681,10980,11096,11237,11466,11602,11736,11752,12127,12285,12393,12636,12758,12894,13004,13251,13400,13519,13762,13932,14059,14182,14407,14543,14641,14834,15056,15177,15305,15544,15678,15803,15952,330,262,404,671,748,854,984,1226,1335,1441,1685,1803,1941,2044,2298,2364,2529,2794,2972,2998,3155,3396,3525,3664,3909,4035,4179,4286,4536
4670,4791,5028,5170,5294,5413,5674,5800,5925,6049,6293,6417,6541,6812,6935,7044,7195,7431,7578,7683,7939,8073,8199,8323,8553,8683,8829,9067,9189,9322,9451,9704,9832,9934,10212,10341,10467,10609,10852,10970,11115,11357,11495,11599,11718,11999,12129,12241,12378,12615,12706,12868,13127,13263,13399,13521,13768,13904,14038,14294,14398,14528,14630,14958,15055,15173,15436,15604,15702,15820,16078,341,0,568,661,743,865,1118,1222,1312,1608,1679,1831,1921,2170,2304,2413,2583,2792,2929,3025,3346,3418,3535,3676,3917,4035,4164,4409,4501,4676,4779,5042,5183,5294,5592,5674,5791,5918,6187,6270,6414,6690,6850,6936,7033,7297,7445,7537,7808,7939,8058,8163,8485,8560,8656,8841,9079
9084,9334,9568,9681,9834,9963,10236,10328,10470,10713,10867,10976,11108,11415,11506,11621,11870,11992,12120,12236,12524,12619,12736,13021,13137,13243,13393,13647,13780,13900,14146,14291,14406,14501,14780,14937,15034,15185,15456,15474,15696,15955,16067,337,297,534,652,745,967,1102,1203,1329,1571,1688,1827,2070,2179,2282,2399,2663,2801,2912,3171,3296,3416,3530,3786,3915,4030,4284,4414,4539,4677,4916,5037,5166,5291,5541,5665,5786,6055,6175,6300,6418,6677,6811,6917,7170,7319,7407,7559,7817,7940,8068,8309,8440,8554,8678,8941,9079,9194,9468,9522,9693,9841,10056,10219,10341,10586,10706,10846,10979,11218,11346,11493,11620,11869,12000,12116,12373,12515,12621,12743,13017,13129,13268,13497,13653
13769,13952,14151,14331,14422,14664,14741,14916,15071,15314,15445,15556,15815,15933,16079,298,416,530,644,859,993,1039,1213,1451,1597,1712,1807,2005,2171,2319,2531,2676,2797,2897,3208,3292,3382,3679,3748,3864,4018,4285,4418,4527,4767,4895,5036,5170,5430,5534,5674,5910,6054,6182,6312,6539,6688,6789,6985,7172,7233,7430,7732,7868,7924,8066,8307,8475,8550,8816,8927,9072,9198,9440,9570,9691,9958,10094,10204,10350,10590,10718,10856,11107,11229,11364,11496,11728,11806,11967,12226,12376,12508,12606,12886,13022,13126,13380,13524,13645,13756,14020,14186,14274,14421,14655,14810,14953,15198,15296,15424,15575,15824,15958,16074,437,417,538,654,858,967,1092,1322,1443,1627,1700,1940,2062
2175,2406,2446,2666,2799,3028,3179,3294,3529,3661,3777,3870,4158,4296,4412,4530,4787,4814,5034,5292,5428,5541,5671,5921,6048,6169,6420,6559,6686,6807,7035,7188,7277,7559,7713,7820,7953,8188,8311,8433,8675,8823,8956,9073,9344,9439,9594,9863,9968,10094,10230,10466,10588,10722,10867,11080,11233,11360,11645,11746,11854,12042,12224,12396,12474,12722,12858,13007,13100,13407,13537,13654,13893,14040,14175,14180,14532,14658,14772,15068,15164,15308,15465,15685,15790,15954,6636,355,390,505,792,882,982,1104,1308,1445,1589,1825,1922,2057,2181,2408,2527,2687,2960,3036,3170,3273,3544,3726,3783,4021,4134,4288,4414,4682,4799,4913,5197,5296,5466,5548,5747,5915,6043,6318,6424,6538
6689,6926,7052,7208,7410,7552,7729,7812,8075,8157,8357,8427,8674,8829,8943,9195,9356,9443,9491,9787,9954,10083,10345,10462,10592,10716,10968,11126,11224,11496,11566,11740,11870,12038,12219,12388,12677,12719,12889,13018,13115,13398,13529,13649,13899,14040,14146,14323,14536,14664,14799,15039,15179,15297,15555,15685,15803,15965,349,288,406,662,763,862,972,1213,1321,1447,1701,1810,1884,2051,2295,2411,2520,2788,2917,3031,3173,3417,3535,3658,3786,3995,4172,4290,4544,4664,4794,4942,5166,5301,5401,5679,5806,5895,6037,6294,6412,6549,6807,6932,7046,7153,7407,7575,7600,7931,8071,8165,8323,8541,8673,8814,9055,9222,9343,9448,9704,9839,9969,10089,10361,10467,10581,10878,10956,11099
11229,11435,11607,11816,12002,12136,12198,12370,12623,12755,12869,13198,13260,13404,13512,13765,13930,14042,14305,14411,14542,14680,14921,15062,15190,15444,15594,15669,15800,15968,347,332,404,626,733,878,1096,1219,1332,1459,1715,1820,1923,2185,2301,2432,2519,2737,2899,3039,3288,3415,3538,3659,3901,4001,4166,4393,4537,4670,4804,5014,5224,5272,5525,5682,5759,5917,6166,6298,6421,6522,6833,6933,7042,7310,7439,7574,7700,7927,8065,8199,8422,8566,8667,8846,9048,9192,9339,9618,9698,9862,9958,10200,10283,10469,10715,10892,10910,11094,11347,11480,11619,11865,11997,12129,12238,12495,12611,12760,12886,13131,13252,13393,13646,13776,13912,14037,14291,14407,14421,14775,14929,15044,15190,15449,15558,15686
15961,16084,348,295,537,641,751,983,1108,1231,1331,1579,1685,1811,2063,2188,2321,2429,2672,2795,2904,3046,3302,3411,3537,3783,3903,4040,4139,4413,4537,4663,4906,5016,5177,5290,5540,5679,5797,6050,6188,6309,6421,6680,6804,6928,7149,7330,7448,7573,7863,7945,8030,8274,8427,8580,8688,8966,9054,9175,9321,9618,9695,9822,10101,10211,10365,10503,10778,10798,10985,11204,11344,11491,11618,11876,12036,12109,12378,12526,12632,12737,13011,13086,13265,13521,13643,13769,13896,14146,14291,14401,14642,14774,14945,15077,15292,15433,15566,15702,15985,16101,326,414,531,643,746,976,1012,1215,1436,1604,1679,1826,2060,2218,2270,2516,2677,2796,2920,3171,3281,3406,3727,3787,3928,4044
4276,4408,4496,4782,4909,5036,5148,5437,5538,5675,5791,6103,6174,6308,6543,6604,6807,6944,7194,7284,7428,7683,7841,7911,8086,8303,8427,8604,8812,8949,9072,9186,9458,9568,9701,9950,10077,10226,10246,10618,10689,10840,11087,11230,11389,11487,11710,11863,11994,12128,12371,12522,12634,12883,13008,13139,13223,13505,13638,13771,14031,14168,14253,14417,14656,14786,14886,15181,15303,15436,15580,15832,15964,16094,445,397,504,622,874,915,1101,1313,1452,1573,1742,1935,2047,2177,2293,2538,2679,2789,3041,3168,3293,3407,3649,3785,3935,4111,4292,4427,4539,4785,4929,5031,5310,5465,5542,5673,5905,6055,6204,6503,6533,6730,6763,7034,7166,7264,7513,7655,7813,7944,8175,8308,8451,8560
8847,8980,9041,9337,9425,9640,9687,9974,10089,10297,10478,10591,10729,10860,11106,11221,11401,11610,11727,11869,11998,12238,12370,12498,12776,12928,13007,13133,13423,13563,13643,13911,14039,14171,14273,14524,14676,14778,14965,15180,15294,15437,15672,15789,15957,16072,425,417,527,760,861,988,1077,1329,1438,1562,1818,1997,2021,2152,2405,2531,2658,2928,3009,3214,3294,3540,3678,3799,4012,4167,4278,4416,4676,4794,4905,5026,5295,5406,5536,5797,5944,6023,6179,6420,6546,6689,6916,7061,7123,7324,7559,7710,7820,8073,8181,8317,8437,8691,8806,8936,9274,9328,9452,9565,9841,9977,10093,10334,10473,10583,10718,10969,11090,11258,11364,11613,11737,11874,12066,12242,12365,12492,12741,12895,13015,13267
13395,13533,13646,13914,14017,14166,14412,14527,14654,14808,15076,15192,15303,15555,15688,15823,15969,349,307,416,623,719,845,961,1207,1329,1390,1572,1758,1922,2038,2305,2409,2584,2665,2902,3071,3142,3404,3500,3664,3787,4031,4165,4338,4540,4667,4648,4892,5160,5290,5420,5683,5806,5905,6044,6258,6422,6570,6796,6939,7061,7141,7454,7555,7701,7832,8071,8174,8310,8551,8688,8819,8897,9170,9356,9468,9699,9834,9927,10114,10351,10423,10586,10871,10973,11089,11240,11430,11616,11731,12016,12129,12278,12370,12491,12745,12898,13082,13268,13406,13510,13743,13908,14044,14169,14388,14531,14665,14938,15050,15177,15309,15588,15686,15814,16082,325,302,382,637,744,864,1103,1226,1347,1407,1679
1813,1939,2174,2296,2412,2553,2774,2910,3041,3275,3420,3509,3666,3950,4043,4166,4282,4539,4669,4748,5037,5167,5302,5414,5675,5792,5955,6173,6303,6427,6535,6812,6923,7090,7304,7442,7568,7686,7932,8050,8202,8438,8570,8682,8826,9066,9189,9331,9561,9704,9838,9966,10202,10341,10470,10594,10816,10984,11106,11347,11492,11592,11731,11994,12120,12167,12491,12614,12726,12888,13139,13243,13389,13644,13757,13905,14026,14272,14384,14551,14762,14951,15076,15201,15432,15550,15703,15974,16090,343,328,529,629,807,860,1107,1252,1318,1569,1674,1844,1917,2195,2270,2413,2697,2779,2879,2961,3275,3392,3524,3767,3888,4045,4161,4407,4577,4662,4908,5020,5170,5308,5539,5663,5806,6046,6112
6327,6388,6619,6835,6931,7022,7280,7437,7619,7854,7958,8055,8161,8437,8555,8668,8914,9082,9176,9331,9573,9713,9833,10089,10207,10344,10474,10712,10854,10950,11328,11331,11456,11625,11864,11996,12112,12368,12496,12613,12660,13001,13124,13264,13253,13635,13777,13903,14153,14264,14469,14541,14790,14949,15062,15277,15435,15557,15677,15946,16102,337,422,479,643,744,975,1088,1219,1448,1581,1705,1802,2079,2168,2275,2546,2685,2779,2909,3175,3277,3413,3510,3790,3914,4048,4280,4406,4522,4645,4916,5043,5183,5468,5570,5682,5797,6036,6178,6299,6548,6688,6817,6926,7185,7302,7434,7703,7815,7930,8075,8259,8430,8554,8812,8946,9066,9193,9446,9566,9701,9840,10103,10214,10345,10588,10711
10928,10983,11220,11358,11477,11756,11875,12003,12123,12388,12485,12612,12858,13004,13144,13183,13517,13653,13780,14029,14171,14300,14417,14668,14780,14937,15151,15348,15430,15595,15788,15992,16072,342,428,557,655,863,976,1098,1227,1483,1571,1673,1901,2032,2084,2290,2522,2860,2792,3041,3185,3282,3432,3665,3804,3906,4149,4219,4433,4517,4828,4914,5025,5296,5421,5558,5680,5925,6095,6162,6323,6535,6678,6798,7006,7157,7316,7455,7686,7838,7941,8188,8305,8472,8553,8816,8920,9070,9327,9439,9582,9702,9945,10089,10193,10463,10591,10786,10844,11098,11183,11359,11605,11732,11854,11992,12241,12389,12511,12617,12891,13015,13138,13381,13536,13643,13769,14027,14145,14290,14549,14661,14776,14923,15183,15294
15443,15678,15821,15958,16070,438,411,527,759,860,955,1037,1368,1444,1574,1798,1906,2042,2177,2423,2530,2687,2783,3034,3154,3235,3532,3667,3794,3911,4167,4286,4405,4665,4783,4911,5028,5289,5427,5543,5800,5921,6052,6214,6415,6537,6687,6933,7048,7191,7320,7555,7678,7816,8055,8133,8303,8438,8688,8817,8963,9072,9324,9460,9565,9838,9958,10059,10196,10460,10588,10722,10964,11108,11205,11380,11608,11811,11841,12113,12236,12293,12511,12755,12891,13011,13263,13397,13552,13595,13888,14037,14160,14444,14396,14486,14772,15012,15169,15274,15445,15711,15836,15965,305,302,441,529,750,884,1011,1210,1275,1440,1568,1845,1932,2050,2286,2435,2551,2676,2921,3001,3164,3416,3532,3667
3795,4050,4180,4289,4516,4657,4671,4968,5158,5252,5421,5530,5798,5936,6044,6286,6388,6551,6674,6942,7065,7170,7462,7559,7684,7823,8117,8184,8357,8551,8680,8829,8941,9187,9322,9451,9716,9838,9966,9994,10328,10460,10584,10843,10980,11084,11160,11448,11572,11739,11901,12121,12220,12393,12619,12744,12889,13026,13275,13411,13477,13771,13917,14038,14161,14417,14544,14658,14888,15047,15186,15295,15570,15686,15812,16104,358,307,404,650,744,862,1096,1217,1325,1448,1689,1818,1928,2058,2288,2415,2530,2787,2916,3039,3185,3403,3523,3672,3905,4048,4207,4289,4538,4664,4800,5011,5164,5291,5419,5675,5809,5930,6176,6281,6416,6559,6798,6932,7058,7300,7439,7557,7761,7945,8056,8118
8315,8565,8688,8832,9061,9192,9268,9457,9682,9848,9981,10240,10406,10457,10573,10861,10952,11106,11363,11465,11596,11738,11930,12091,12241,12488,12636,12836,12867,13152,13288,13360,13590,13694,13902,14032,14292,14409,14495,14665,14936,15023,15199,15434,15553,15670,15744,16098,301,311,538,618,750,852,1111,1218,1372,1571,1712,1810,1932,2185,2296,2393,2676,2790,2912,3033,3251,3419,3509,3788,3922,4042,4173,4454,4484,4668,4782,5034,5197,5301,5546,5767,5810,5933,6106,6287,6431,6641,6803,6927,7051,7310,7440,7559,7828,7927,8047,8187,8434,8554,8675,8951,9073,9184,9301,9575,9721,9810,10092,10216,10314,10460,10711,10857,10984,11114,11347,11482,11606,11864,12002,12129,12237,12495,12619,12739
